mol_id,reason,detail,retained_id
gdb_111059,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111067,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111069,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111136,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111138,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111141,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111142,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111147,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111151,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111152,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111161,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111170,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111171,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111178,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111179,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111181,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111186,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111187,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111193,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111194,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111198,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111203,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111207,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111211,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111212,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111213,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111219,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_111223,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_112230,uncharacterized,,
gdb_112231,uncharacterized,,
gdb_112338,uncharacterized,,
gdb_112355,uncharacterized,,
gdb_112392,uncharacterized,,
gdb_112393,uncharacterized,,
gdb_112941,uncharacterized,,
gdb_112956,uncharacterized,,
gdb_112957,uncharacterized,,
gdb_112958,uncharacterized,,
gdb_113159,uncharacterized,,
gdb_113165,uncharacterized,,
gdb_113179,uncharacterized,,
gdb_113183,uncharacterized,,
gdb_113398,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_113399,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_113402,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_113404,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_113407,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_113410,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_113622,uncharacterized,,
gdb_113635,uncharacterized,,
gdb_113643,uncharacterized,,
gdb_113650,uncharacterized,,
gdb_113684,uncharacterized,,
gdb_113785,uncharacterized,,
gdb_113896,uncharacterized,,
gdb_113901,uncharacterized,,
gdb_113914,uncharacterized,,
gdb_113915,uncharacterized,,
gdb_113916,uncharacterized,,
gdb_113917,uncharacterized,,
gdb_114263,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_114267,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_114269,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_114273,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_114447,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_114449,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_114451,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_114454,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_114456,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_114459,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_115031,uncharacterized,,
gdb_115677,uncharacterized,,
gdb_115680,uncharacterized,,
gdb_115683,uncharacterized,,
gdb_115684,uncharacterized,,
gdb_115685,uncharacterized,,
gdb_115686,uncharacterized,,
gdb_115691,uncharacterized,,
gdb_115700,uncharacterized,,
gdb_115701,uncharacterized,,
gdb_115702,uncharacterized,,
gdb_115703,uncharacterized,,
gdb_116537,uncharacterized,,
gdb_116649,uncharacterized,,
gdb_116696,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_116796,uncharacterized,,
gdb_116944,uncharacterized,,
gdb_116948,uncharacterized,,
gdb_117292,uncharacterized,,
gdb_117295,uncharacterized,,
gdb_117310,uncharacterized,,
gdb_117321,uncharacterized,,
gdb_117324,uncharacterized,,
gdb_117428,uncharacterized,,
gdb_117513,uncharacterized,,
gdb_117519,uncharacterized,,
gdb_117521,uncharacterized,,
gdb_117523,uncharacterized,,
gdb_117530,uncharacterized,,
gdb_117531,uncharacterized,,
gdb_117632,uncharacterized,,
gdb_117633,uncharacterized,,
gdb_117637,uncharacterized,,
gdb_117640,uncharacterized,,
gdb_117644,uncharacterized,,
gdb_117645,uncharacterized,,
gdb_117648,uncharacterized,,
gdb_118175,uncharacterized,,
gdb_118189,uncharacterized,,
gdb_118192,uncharacterized,,
gdb_118193,uncharacterized,,
gdb_118196,uncharacterized,,
gdb_118199,uncharacterized,,
gdb_118200,uncharacterized,,
gdb_118201,uncharacterized,,
gdb_118209,uncharacterized,,
gdb_118213,uncharacterized,,
gdb_118214,uncharacterized,,
gdb_118326,uncharacterized,,
gdb_118334,uncharacterized,,
gdb_118419,uncharacterized,,
gdb_118422,uncharacterized,,
gdb_118427,uncharacterized,,
gdb_118430,uncharacterized,,
gdb_118437,uncharacterized,,
gdb_118438,uncharacterized,,
gdb_118444,uncharacterized,,
gdb_118445,uncharacterized,,
gdb_118446,uncharacterized,,
gdb_118447,uncharacterized,,
gdb_118449,uncharacterized,,
gdb_118452,uncharacterized,,
gdb_118458,uncharacterized,,
gdb_118459,uncharacterized,,
gdb_118701,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_118703,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_118705,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_118707,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_118709,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_118712,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_118714,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_119119,uncharacterized,,
gdb_119122,uncharacterized,,
gdb_119123,uncharacterized,,
gdb_119124,uncharacterized,,
gdb_119134,uncharacterized,,
gdb_119135,uncharacterized,,
gdb_119136,uncharacterized,,
gdb_119351,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_119353,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119358,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119372,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_119376,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119385,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119386,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119651,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_119654,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_119655,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119659,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_119663,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_119666,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_119667,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119668,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119672,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_119675,invalid_structure,"Explicit valence for atom # 6 C, 5, is greater than permitted",
gdb_119676,invalid_structure,"Explicit valence for atom # 3 C, 5, is greater than permitted",
gdb_119758,uncharacterized,,
gdb_119759,uncharacterized,,
gdb_119763,uncharacterized,,
gdb_119862,uncharacterized,,
gdb_120068,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_120071,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_120074,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_120078,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_120082,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_120084,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_120157,invalid_structure,"Explicit valence for atom # 1 C, 5, is greater than permitted",
gdb_120160,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120167,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120188,invalid_structure,"Explicit valence for atom # 2 C, 5, is greater than permitted",
gdb_120191,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120192,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120198,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120203,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120204,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120206,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_120431,uncharacterized,,
gdb_120435,uncharacterized,,
gdb_120704,uncharacterized,,
gdb_120707,uncharacterized,,
gdb_120708,uncharacterized,,
gdb_120709,uncharacterized,,
gdb_120723,uncharacterized,,
gdb_120724,uncharacterized,,
gdb_120725,uncharacterized,,
gdb_120726,uncharacterized,,
gdb_121013,uncharacterized,,
gdb_121426,uncharacterized,,
gdb_121490,uncharacterized,,
gdb_121520,uncharacterized,,
gdb_121523,uncharacterized,,
gdb_121527,uncharacterized,,
gdb_121585,uncharacterized,,
gdb_121591,uncharacterized,,
gdb_121594,uncharacterized,,
gdb_121598,uncharacterized,,
gdb_121602,uncharacterized,,
gdb_121604,uncharacterized,,
gdb_121605,uncharacterized,,
gdb_121606,uncharacterized,,
gdb_121611,uncharacterized,,
gdb_121612,uncharacterized,,
gdb_121701,uncharacterized,,
gdb_121867,uncharacterized,,
gdb_121868,uncharacterized,,
gdb_121869,uncharacterized,,
gdb_121874,uncharacterized,,
gdb_121879,uncharacterized,,
gdb_121883,uncharacterized,,
gdb_121884,uncharacterized,,
gdb_121887,uncharacterized,,
gdb_121892,uncharacterized,,
gdb_121893,uncharacterized,,
gdb_121896,uncharacterized,,
gdb_121902,uncharacterized,,
gdb_121903,uncharacterized,,
gdb_122282,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_122287,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_122290,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_122293,invalid_structure,"Explicit valence for atom # 4 C, 5, is greater than permitted",
gdb_122363,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_122365,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_122367,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_122370,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_122372,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_122375,invalid_structure,"Explicit valence for atom # 5 C, 5, is greater than permitted",
gdb_122776,uncharacterized,,
gdb_123094,uncharacterized,,
gdb_123097,uncharacterized,,
gdb_123100,uncharacterized,,
gdb_123108,uncharacterized,,
gdb_123109,uncharacterized,,
gdb_123110,uncharacterized,,
gdb_123118,uncharacterized,,
gdb_123127,uncharacterized,,
gdb_123128,uncharacterized,,
gdb_123130,uncharacterized,,
gdb_123131,uncharacterized,,
gdb_123270,uncharacterized,,
gdb_123271,uncharacterized,,
gdb_123272,uncharacterized,,
gdb_123273,uncharacterized,,
gdb_123545,uncharacterized,,
gdb_123568,uncharacterized,,
gdb_123589,uncharacterized,,
gdb_123593,uncharacterized,,
gdb_123616,uncharacterized,,
gdb_123620,uncharacterized,,
gdb_123630,uncharacterized,,
gdb_123642,uncharacterized,,
gdb_123655,uncharacterized,,
gdb_123674,uncharacterized,,
gdb_123686,uncharacterized,,
gdb_123699,uncharacterized,,
gdb_123902,uncharacterized,,
gdb_123908,uncharacterized,,
gdb_123965,uncharacterized,,
gdb_123998,uncharacterized,,
gdb_124034,uncharacterized,,
gdb_124122,uncharacterized,,
gdb_124168,uncharacterized,,
gdb_124222,uncharacterized,,
gdb_124250,uncharacterized,,
gdb_124284,uncharacterized,,
gdb_124332,uncharacterized,,
gdb_124334,uncharacterized,,
gdb_124344,uncharacterized,,
gdb_124346,uncharacterized,,
gdb_124353,uncharacterized,,
gdb_124355,uncharacterized,,
gdb_124463,uncharacterized,,
gdb_124464,uncharacterized,,
gdb_124465,uncharacterized,,
gdb_124547,uncharacterized,,
gdb_124597,uncharacterized,,
gdb_124609,uncharacterized,,
gdb_124617,uncharacterized,,
gdb_124619,uncharacterized,,
gdb_124722,uncharacterized,,
gdb_124723,uncharacterized,,
gdb_124724,uncharacterized,,
gdb_124725,uncharacterized,,
gdb_124726,uncharacterized,,
gdb_124727,uncharacterized,,
gdb_124731,uncharacterized,,
gdb_124732,uncharacterized,,
gdb_124733,uncharacterized,,
gdb_124734,uncharacterized,,
gdb_124735,uncharacterized,,
gdb_124736,uncharacterized,,
gdb_124738,uncharacterized,,
gdb_124739,uncharacterized,,
gdb_124803,uncharacterized,,
gdb_124922,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_124924,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_124927,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_124928,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_124935,uncharacterized,,
gdb_125003,uncharacterized,,
gdb_125004,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125006,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125007,uncharacterized,,
gdb_125008,uncharacterized,,
gdb_125009,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125010,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125030,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125038,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125052,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125054,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125055,uncharacterized,,
gdb_125057,uncharacterized,,
gdb_125062,uncharacterized,,
gdb_125103,uncharacterized,,
gdb_125104,uncharacterized,,
gdb_125105,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125106,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125109,uncharacterized,,
gdb_125110,uncharacterized,,
gdb_125117,uncharacterized,,
gdb_125123,uncharacterized,,
gdb_125125,uncharacterized,,
gdb_125138,uncharacterized,,
gdb_125151,uncharacterized,,
gdb_125212,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125214,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125218,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125219,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125220,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125226,uncharacterized,,
gdb_125252,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125259,uncharacterized,,
gdb_125261,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125276,uncharacterized,,
gdb_125284,uncharacterized,,
gdb_125361,uncharacterized,,
gdb_125369,uncharacterized,,
gdb_125371,uncharacterized,,
gdb_125373,uncharacterized,,
gdb_125389,uncharacterized,,
gdb_125396,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125398,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125401,uncharacterized,,
gdb_125415,uncharacterized,,
gdb_125416,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125417,uncharacterized,,
gdb_125418,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125420,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125421,uncharacterized,,
gdb_125426,uncharacterized,,
gdb_125446,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125457,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125471,uncharacterized,,
gdb_125494,uncharacterized,,
gdb_125495,uncharacterized,,
gdb_125577,uncharacterized,,
gdb_125579,uncharacterized,,
gdb_125582,uncharacterized,,
gdb_125583,uncharacterized,,
gdb_125619,uncharacterized,,
gdb_125627,uncharacterized,,
gdb_125635,uncharacterized,,
gdb_125636,uncharacterized,,
gdb_125664,uncharacterized,,
gdb_125666,uncharacterized,,
gdb_125682,uncharacterized,,
gdb_125696,uncharacterized,,
gdb_125707,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125708,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125709,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125710,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125711,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125712,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125713,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125714,uncharacterized,,
gdb_125715,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125716,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125720,uncharacterized,,
gdb_125741,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125759,uncharacterized,,
gdb_125766,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125768,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125775,uncharacterized,,
gdb_125776,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125777,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125793,uncharacterized,,
gdb_125808,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125810,uncharacterized,,
gdb_125824,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125826,invalid_structure,"Explicit valence for atom # 1 C, 4, is greater than permitted",
gdb_125828,uncharacterized,,
gdb_125905,uncharacterized,,
gdb_125917,uncharacterized,,
gdb_125936,uncharacterized,,
gdb_125982,uncharacterized,,
gdb_126008,uncharacterized,,
gdb_126025,uncharacterized,,
gdb_126081,uncharacterized,,
gdb_126089,uncharacterized,,
gdb_126093,uncharacterized,,
gdb_126165,uncharacterized,,
gdb_126166,uncharacterized,,
gdb_126167,uncharacterized,,
gdb_126279,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126281,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126282,uncharacterized,,
gdb_126284,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126285,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126292,uncharacterized,,
gdb_126313,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126324,uncharacterized,,
gdb_126326,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126344,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126346,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126347,uncharacterized,,
gdb_126348,uncharacterized,,
gdb_126349,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126350,uncharacterized,,
gdb_126351,uncharacterized,,
gdb_126352,uncharacterized,,
gdb_126354,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126355,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126360,uncharacterized,,
gdb_126383,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126385,uncharacterized,,
gdb_126412,uncharacterized,,
gdb_126439,uncharacterized,,
gdb_126451,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126452,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126453,uncharacterized,,
gdb_126454,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126472,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126481,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126483,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126492,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126494,invalid_structure,"Explicit valence for atom # 2 C, 4, is greater than permitted",
gdb_126567,uncharacterized,,
gdb_126617,uncharacterized,,
gdb_126629,uncharacterized,,
gdb_126637,uncharacterized,,
gdb_126639,uncharacterized,,
gdb_126697,uncharacterized,,
gdb_126698,uncharacterized,,
gdb_126699,uncharacterized,,
gdb_126700,uncharacterized,,
gdb_126740,uncharacterized,,
gdb_126741,uncharacterized,,
gdb_126763,uncharacterized,,
gdb_126774,uncharacterized,,
gdb_126783,uncharacterized,,
gdb_126785,uncharacterized,,
gdb_126816,uncharacterized,,
gdb_126829,uncharacterized,,
gdb_126858,uncharacterized,,
gdb_126865,uncharacterized,,
gdb_126866,uncharacterized,,
gdb_126873,uncharacterized,,
gdb_126880,uncharacterized,,
gdb_126886,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_126962,uncharacterized,,
gdb_126963,uncharacterized,,
gdb_127028,uncharacterized,,
gdb_127040,uncharacterized,,
gdb_127083,uncharacterized,,
gdb_127134,uncharacterized,,
gdb_127135,uncharacterized,,
gdb_127193,uncharacterized,,
gdb_127194,uncharacterized,,
gdb_127196,uncharacterized,,
gdb_127198,uncharacterized,,
gdb_127199,uncharacterized,,
gdb_127200,uncharacterized,,
gdb_127201,uncharacterized,,
gdb_127202,uncharacterized,,
gdb_127205,uncharacterized,,
gdb_127251,uncharacterized,,
gdb_127261,uncharacterized,,
gdb_127271,uncharacterized,,
gdb_127274,uncharacterized,,
gdb_127324,uncharacterized,,
gdb_127328,uncharacterized,,
gdb_127329,uncharacterized,,
gdb_127331,uncharacterized,,
gdb_127356,uncharacterized,,
gdb_127362,uncharacterized,,
gdb_127395,uncharacterized,,
gdb_127407,uncharacterized,,
gdb_127434,uncharacterized,,
gdb_127436,uncharacterized,,
gdb_127458,uncharacterized,,
gdb_127466,uncharacterized,,
gdb_127492,uncharacterized,,
gdb_127518,uncharacterized,,
gdb_127520,uncharacterized,,
gdb_127528,uncharacterized,,
gdb_127529,uncharacterized,,
gdb_127530,uncharacterized,,
gdb_127543,uncharacterized,,
gdb_127548,uncharacterized,,
gdb_127549,uncharacterized,,
gdb_127553,uncharacterized,,
gdb_127581,uncharacterized,,
gdb_127583,uncharacterized,,
gdb_127599,uncharacterized,,
gdb_127606,uncharacterized,,
gdb_127608,uncharacterized,,
gdb_127634,uncharacterized,,
gdb_127635,uncharacterized,,
gdb_127637,uncharacterized,,
gdb_127639,uncharacterized,,
gdb_127653,uncharacterized,,
gdb_127691,uncharacterized,,
gdb_127694,uncharacterized,,
gdb_127698,uncharacterized,,
gdb_127723,uncharacterized,,
gdb_127733,uncharacterized,,
gdb_127741,uncharacterized,,
gdb_127778,uncharacterized,,
gdb_127787,uncharacterized,,
gdb_127789,uncharacterized,,
gdb_127805,uncharacterized,,
gdb_127837,invalid_structure,"Explicit valence for atom # 4 C, 4, is greater than permitted",
gdb_127839,uncharacterized,,
gdb_127847,uncharacterized,,
gdb_127849,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_127852,uncharacterized,,
gdb_127856,uncharacterized,,
gdb_127860,uncharacterized,,
gdb_127862,uncharacterized,,
gdb_127866,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_127867,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_127872,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_127874,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_127877,uncharacterized,,
gdb_127881,uncharacterized,,
gdb_127882,uncharacterized,,
gdb_127883,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_127887,uncharacterized,,
gdb_127888,uncharacterized,,
gdb_127893,uncharacterized,,
gdb_127894,uncharacterized,,
gdb_127895,uncharacterized,,
gdb_127896,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_127898,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_127902,uncharacterized,,
gdb_127904,uncharacterized,,
gdb_127922,uncharacterized,,
gdb_127923,uncharacterized,,
gdb_127936,uncharacterized,,
gdb_127939,uncharacterized,,
gdb_127941,uncharacterized,,
gdb_127942,uncharacterized,,
gdb_127958,uncharacterized,,
gdb_127972,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_127973,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_127975,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_127976,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_127984,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_127985,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_127986,invalid_structure,"Explicit valence for atom # 5 C, 4, is greater than permitted",
gdb_127989,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_127990,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_127993,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_127997,invalid_structure,"Explicit valence for atom # 7 C, 4, is greater than permitted",
gdb_128005,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
gdb_128006,invalid_structure,"Explicit valence for atom # 6 C, 4, is greater than permitted",
